Date,Hour,IsDaytime (9-19),Season,WeekDay,CalendarDay,CalendarMonth,CalendarYear,IsWeekend,temperature(C°),Humid temperature (C °),Dew Point Temperature (C °),Relative humidity(%),Wind speed (m / s),Wind direction (degrees),Pressure at station height (hPa),Sea level pressure (hPa),Total amount of clouds,Electricity
10/01/2018,14,1,Winter,4,10,1,2018,0,19.1,14.3,10.1,53,3.5,20,1017.5,1021.2,2,29.15
10/01/2018,15,1,Winter,4,10,1,2018,0,16.5,13.8,11.6,59,2,30,1015.1,1018.8,6,30.87
10/01/2018,16,1,Winter,4,10,1,2018,0,16.5,13.8,11.6,59,2,30,1015.1,1018.8,6,28.4
10/01/2018,17,1,Winter,4,10,1,2018,0,16.5,13.8,11.6,59,2,30,1015.1,1018.8,6,23.16
10/01/2018,18,1,Winter,4,10,1,2018,0,13.9,12.3,10.9,73,1,80,1015.4,1019.1,6,16.8
10/01/2018,19,1,Winter,4,10,1,2018,0,13.9,12.3,10.9,73,1,80,1015.4,1019.1,6,3.48
10/01/2018,20,0,Winter,4,10,1,2018,0,13.9,12.3,10.9,73,1,80,1015.4,1019.1,6,2.92
10/01/2018,21,0,Winter,4,10,1,2018,0,12.5,11.6,10.7,84,2.5,120,1014.2,1018,4,2.94
10/01/2018,22,0,Winter,4,10,1,2018,0,12.5,11.6,10.7,84,2.5,120,1014.2,1018,4,2.91
10/01/2018,23,0,Winter,4,10,1,2018,0,12.5,11.6,10.7,84,2.5,120,1014.2,1018,4,2.95
11/01/2018,0,0,Winter,5,11,1,2018,0,10.3,9.8,9.4,86,1.5,260,1013.9,1017.7,0,2.91
11/01/2018,1,0,Winter,5,11,1,2018,0,10.3,9.8,9.4,86,1.5,260,1013.9,1017.7,0,2.98
11/01/2018,2,0,Winter,5,11,1,2018,0,10.3,9.8,9.4,86,1.5,260,1013.9,1017.7,0,2.97
11/01/2018,3,0,Winter,5,11,1,2018,0,9.3,8.8,8.2,91,1.5,120,1013.4,1017.2,0,2.88
11/01/2018,4,0,Winter,5,11,1,2018,0,9.3,8.8,8.2,91,1.5,120,1013.4,1017.2,0,2.93
11/01/2018,5,0,Winter,5,11,1,2018,0,9.3,8.8,8.2,91,1.5,120,1013.4,1017.2,0,2.82
11/01/2018,6,0,Winter,5,11,1,2018,0,12.5,9.6,6.5,77,1.5,110,1013.4,1017.2,5,4.83
11/01/2018,7,1,Winter,5,11,1,2018,0,12.5,9.6,6.5,77,1.5,110,1013.4,1017.2,5,14.23
11/01/2018,8,1,Winter,5,11,1,2018,0,12.5,9.6,6.5,77,1.5,110,1013.4,1017.2,5,22.93
11/01/2018,9,1,Winter,5,11,1,2018,0,23,13.1,1.7,28,4,200,1012.7,1016.3,2,27.53
11/01/2018,10,1,Winter,5,11,1,2018,0,23,13.1,1.7,28,4,200,1012.7,1016.3,2,24.16
11/01/2018,11,1,Winter,5,11,1,2018,0,23,13.1,1.7,28,4,200,1012.7,1016.3,2,23.91
11/01/2018,12,1,Winter,5,11,1,2018,0,24.6,12.7,-2.4,24,3.5,210,1011.1,1014.7,0,16.89
11/01/2018,13,1,Winter,5,11,1,2018,0,24.6,12.7,-2.4,24,3.5,210,1011.1,1014.7,0,22.66
11/01/2018,14,1,Winter,5,11,1,2018,0,24.6,12.7,-2.4,24,3.5,210,1011.1,1014.7,0,5.47
11/01/2018,15,1,Winter,5,11,1,2018,0,20.2,10.9,-1.2,22,2,150,1011,1014.7,1,13.32
11/01/2018,16,1,Winter,5,11,1,2018,0,20.2,10.9,-1.2,22,2,150,1011,1014.7,1,14.71
11/01/2018,17,1,Winter,5,11,1,2018,0,20.2,10.9,-1.2,22,2,150,1011,1014.7,1,12.03
11/01/2018,18,1,Winter,5,11,1,2018,0,14.3,8.7,1.1,48,1,70,1012.2,1015.9,0,13.81
11/01/2018,19,1,Winter,5,11,1,2018,0,14.3,8.7,1.1,48,1,70,1012.2,1015.9,0,3.72
11/01/2018,20,0,Winter,5,11,1,2018,0,14.3,8.7,1.1,48,1,70,1012.2,1015.9,0,1.69
11/01/2018,21,0,Winter,5,11,1,2018,0,14,8.9,2.2,63,2,200,1013.1,1016.9,0,1.7
11/01/2018,22,0,Winter,5,11,1,2018,0,14,8.9,2.2,63,2,200,1013.1,1016.9,0,1.71
11/01/2018,23,0,Winter,5,11,1,2018,0,14,8.9,2.2,63,2,200,1013.1,1016.9,0,1.7
12/01/2018,0,0,Winter,6,12,1,2018,1,12.3,8.9,4.7,80,2,180,1013.6,1017.4,0,1.7
12/01/2018,1,0,Winter,6,12,1,2018,1,12.3,8.9,4.7,80,2,180,1013.6,1017.4,0,1.66
12/01/2018,2,0,Winter,6,12,1,2018,1,12.3,8.9,4.7,80,2,180,1013.6,1017.4,0,1.73
12/01/2018,3,0,Winter,6,12,1,2018,1,10.9,8.2,5,64,3.5,180,1014.4,1018.2,0,1.67
12/01/2018,4,0,Winter,6,12,1,2018,1,10.9,8.2,5,64,3.5,180,1014.4,1018.2,0,1.72
12/01/2018,5,0,Winter,6,12,1,2018,1,10.9,8.2,5,64,3.5,180,1014.4,1018.2,0,1.99
12/01/2018,6,0,Winter,6,12,1,2018,1,12.1,8.9,5,56,2.5,180,1016.4,1020.2,3,1.7
12/01/2018,7,1,Winter,6,12,1,2018,1,12.1,8.9,5,56,2.5,180,1016.4,1020.2,3,1.63
12/01/2018,8,1,Winter,6,12,1,2018,1,12.1,8.9,5,56,2.5,180,1016.4,1020.2,3,3.3
12/01/2018,9,1,Winter,6,12,1,2018,1,18.2,15.4,13.3,70,4,200,1016.7,1020.4,6,2.51
12/01/2018,10,1,Winter,6,12,1,2018,1,18.2,15.4,13.3,70,4,200,1016.7,1020.4,6,1.72
12/01/2018,11,1,Winter,6,12,1,2018,1,18.2,15.4,13.3,70,4,200,1016.7,1020.4,6,1.69
12/01/2018,12,1,Winter,6,12,1,2018,1,19.3,16.3,14.1,68,4,240,1015.7,1019.4,4,1.7
12/01/2018,13,1,Winter,6,12,1,2018,1,19.3,16.3,14.1,68,4,240,1015.7,1019.4,4,1.72
12/01/2018,14,1,Winter,6,12,1,2018,1,19.3,16.3,14.1,68,4,240,1015.7,1019.4,4,1.66
12/01/2018,15,1,Winter,6,12,1,2018,1,17.3,15.6,14.2,80,2,240,1015.9,1019.6,3,1.74
12/01/2018,16,1,Winter,6,12,1,2018,1,17.3,15.6,14.2,80,2,240,1015.9,1019.6,3,1.69
12/01/2018,17,1,Winter,6,12,1,2018,1,17.3,15.6,14.2,80,2,240,1015.9,1019.6,3,1.7
12/01/2018,18,1,Winter,6,12,1,2018,1,14.1,13.7,13.3,91,1.5,110,1016.9,1020.7,0,1.72
12/01/2018,19,1,Winter,6,12,1,2018,1,14.1,13.7,13.3,91,1.5,110,1016.9,1020.7,0,1.66
12/01/2018,20,0,Winter,6,12,1,2018,1,14.1,13.7,13.3,91,1.5,110,1016.9,1020.7,0,1.75
12/01/2018,21,0,Winter,6,12,1,2018,1,12.3,12.2,12.2,95,1,110,1016.5,1020.3,0,1.72
12/01/2018,22,0,Winter,6,12,1,2018,1,12.3,12.2,12.2,95,1,110,1016.5,1020.3,0,1.71
12/01/2018,23,0,Winter,6,12,1,2018,1,12.3,12.2,12.2,95,1,110,1016.5,1020.3,0,1.7
13/01/2018,0,0,Winter,7,13,1,2018,1,10,9.8,9.7,97,1,100,1015.8,1019.6,2,1.69
13/01/2018,1,0,Winter,7,13,1,2018,1,10,9.8,9.7,97,1,100,1015.8,1019.6,2,1.68
13/01/2018,2,0,Winter,7,13,1,2018,1,10,9.8,9.7,97,1,100,1015.8,1019.6,2,1.71
13/01/2018,3,0,Winter,7,13,1,2018,1,9.6,9.4,9.1,98,0.5,90,1014.6,1018.4,0,1.73
13/01/2018,4,0,Winter,7,13,1,2018,1,9.6,9.4,9.1,98,0.5,90,1014.6,1018.4,0,1.73
13/01/2018,5,0,Winter,7,13,1,2018,1,9.6,9.4,9.1,98,0.5,90,1014.6,1018.4,0,1.65
13/01/2018,6,0,Winter,7,13,1,2018,1,9.9,9.7,9.6,-,1,120,1013.8,1017.6,1,1.66
13/01/2018,7,1,Winter,7,13,1,2018,1,9.9,9.7,9.6,-,1,120,1013.8,1017.6,1,1.66
13/01/2018,8,1,Winter,7,13,1,2018,1,9.9,9.7,9.6,-,1,120,1013.8,1017.6,1,1.64
13/01/2018,9,1,Winter,7,13,1,2018,1,17.6,14,10.9,54,1.5,290,1012.9,1016.6,0,1.68
13/01/2018,10,1,Winter,7,13,1,2018,1,17.6,14,10.9,54,1.5,290,1012.9,1016.6,0,1.69
13/01/2018,11,1,Winter,7,13,1,2018,1,17.6,14,10.9,54,1.5,290,1012.9,1016.6,0,1.71
13/01/2018,12,1,Winter,7,13,1,2018,1,20.5,14.8,9.7,44,1.5,200,1009.6,1013.2,0,1.67
13/01/2018,13,1,Winter,7,13,1,2018,1,20.5,14.8,9.7,44,1.5,200,1009.6,1013.2,0,1.73
13/01/2018,14,1,Winter,7,13,1,2018,1,20.5,14.8,9.7,44,1.5,200,1009.6,1013.2,0,1.7
13/01/2018,15,1,Winter,7,13,1,2018,1,16.8,13.6,10.8,59,2,300,1009.3,1013,1,1.73
13/01/2018,16,1,Winter,7,13,1,2018,1,16.8,13.6,10.8,59,2,300,1009.3,1013,1,1.72
13/01/2018,17,1,Winter,7,13,1,2018,1,16.8,13.6,10.8,59,2,300,1009.3,1013,1,1.68
13/01/2018,18,1,Winter,7,13,1,2018,1,13.2,12,10.9,78,1,160,1010.5,1014.2,0,1.84
13/01/2018,19,1,Winter,7,13,1,2018,1,13.2,12,10.9,78,1,160,1010.5,1014.2,0,1.68
13/01/2018,20,0,Winter,7,13,1,2018,1,13.2,12,10.9,78,1,160,1010.5,1014.2,0,1.71
13/01/2018,21,0,Winter,7,13,1,2018,1,11.2,10.6,9.9,87,2,170,1010.6,1014.4,0,1.65
13/01/2018,22,0,Winter,7,13,1,2018,1,11.2,10.6,9.9,87,2,170,1010.6,1014.4,0,1.73
13/01/2018,23,0,Winter,7,13,1,2018,1,11.2,10.6,9.9,87,2,170,1010.6,1014.4,0,1.7
14/01/2018,0,0,Winter,1,14,1,2018,0,12.3,12.1,11.8,86,3,190,1010.3,1014,6,1.71
14/01/2018,1,0,Winter,1,14,1,2018,0,12.3,12.1,11.8,86,3,190,1010.3,1014,6,1.68
14/01/2018,2,0,Winter,1,14,1,2018,0,12.3,12.1,11.8,86,3,190,1010.3,1014,6,1.7
14/01/2018,3,0,Winter,1,14,1,2018,0,13.1,13.1,13.1,95,3.5,180,1010.5,1014.2,6,1.7
14/01/2018,4,0,Winter,1,14,1,2018,0,13.1,13.1,13.1,95,3.5,180,1010.5,1014.2,6,1.68
14/01/2018,5,0,Winter,1,14,1,2018,0,13.1,13.1,13.1,95,3.5,180,1010.5,1014.2,6,1.7
14/01/2018,6,0,Winter,1,14,1,2018,0,13.2,12.7,12.3,85,2,160,1011.8,1015.5,6,1.67
14/01/2018,7,1,Winter,1,14,1,2018,0,13.2,12.7,12.3,85,2,160,1011.8,1015.5,6,1.8
14/01/2018,8,1,Winter,1,14,1,2018,0,13.2,12.7,12.3,85,2,160,1011.8,1015.5,6,20.76
14/01/2018,9,1,Winter,1,14,1,2018,0,17.2,13.6,10.3,64,8,210,1012.2,1015.9,4,21.15
14/01/2018,10,1,Winter,1,14,1,2018,0,17.2,13.6,10.3,64,8,210,1012.2,1015.9,4,23.09
14/01/2018,11,1,Winter,1,14,1,2018,0,17.2,13.6,10.3,64,8,210,1012.2,1015.9,4,23.58
14/01/2018,12,1,Winter,1,14,1,2018,0,17.6,11.6,5.1,45,6.5,230,1011.7,1015.4,1,19.54
14/01/2018,13,1,Winter,1,14,1,2018,0,17.6,11.6,5.1,45,6.5,230,1011.7,1015.4,1,25.01
14/01/2018,14,1,Winter,1,14,1,2018,0,17.6,11.6,5.1,45,6.5,230,1011.7,1015.4,1,24.54
14/01/2018,15,1,Winter,1,14,1,2018,0,16.8,12.1,7.4,54,6.5,220,1011.6,1015.3,8,21.35
14/01/2018,16,1,Winter,1,14,1,2018,0,16.8,12.1,7.4,54,6.5,220,1011.6,1015.3,8,20.26
14/01/2018,17,1,Winter,1,14,1,2018,0,16.8,12.1,7.4,54,6.5,220,1011.6,1015.3,8,15.75
14/01/2018,18,1,Winter,1,14,1,2018,0,16.4,14,11.9,78,8.5,270,1013.4,1017.1,7,12.06
14/01/2018,19,1,Winter,1,14,1,2018,0,16.4,14,11.9,78,8.5,270,1013.4,1017.1,7,13.37
14/01/2018,20,0,Winter,1,14,1,2018,0,16.4,14,11.9,78,8.5,270,1013.4,1017.1,7,7.04
14/01/2018,21,0,Winter,1,14,1,2018,0,14.7,13.6,12.7,71,2.5,300,1015.3,1019,6,1.54
14/01/2018,22,0,Winter,1,14,1,2018,0,14.7,13.6,12.7,71,2.5,300,1015.3,1019,6,1.62
14/01/2018,23,0,Winter,1,14,1,2018,0,14.7,13.6,12.7,71,2.5,300,1015.3,1019,6,1.57
15/01/2018,0,0,Winter,2,15,1,2018,0,13.9,13.1,12.5,86,4.5,280,1016.5,1020.3,6,1.57
15/01/2018,1,0,Winter,2,15,1,2018,0,13.9,13.1,12.5,86,4.5,280,1016.5,1020.3,6,1.6
15/01/2018,2,0,Winter,2,15,1,2018,0,13.9,13.1,12.5,86,4.5,280,1016.5,1020.3,6,1.57
15/01/2018,3,0,Winter,2,15,1,2018,0,12.5,12.4,12.4,93,2.5,140,1017.4,1021.2,6,1.59
15/01/2018,4,0,Winter,2,15,1,2018,0,12.5,12.4,12.4,93,2.5,140,1017.4,1021.2,6,1.56
15/01/2018,5,0,Winter,2,15,1,2018,0,12.5,12.4,12.4,93,2.5,140,1017.4,1021.2,6,1.59
15/01/2018,6,0,Winter,2,15,1,2018,0,12.4,12.4,12.4,92,1,130,1019.3,1023.1,5,1.56
15/01/2018,7,1,Winter,2,15,1,2018,0,12.4,12.4,12.4,92,1,130,1019.3,1023.1,5,5.23
15/01/2018,8,1,Winter,2,15,1,2018,0,12.4,12.4,12.4,92,1,130,1019.3,1023.1,5,15.93
15/01/2018,9,1,Winter,2,15,1,2018,0,17.3,15.7,14.4,76,3.5,180,1020,1023.7,6,30.43
15/01/2018,10,1,Winter,2,15,1,2018,0,17.3,15.7,14.4,76,3.5,180,1020,1023.7,6,30.1
15/01/2018,11,1,Winter,2,15,1,2018,0,17.3,15.7,14.4,76,3.5,180,1020,1023.7,6,26.53
15/01/2018,12,1,Winter,2,15,1,2018,0,18.9,15,11.7,60,4.5,280,1018.9,1022.6,4,18.48
15/01/2018,13,1,Winter,2,15,1,2018,0,18.9,15,11.7,60,4.5,280,1018.9,1022.6,4,30.17
15/01/2018,14,1,Winter,2,15,1,2018,0,18.9,15,11.7,60,4.5,280,1018.9,1022.6,4,29.34
15/01/2018,15,1,Winter,2,15,1,2018,0,16.6,13.8,11.3,61,4,280,1019.7,1023.4,3,26.59
15/01/2018,16,1,Winter,2,15,1,2018,0,16.6,13.8,11.3,61,4,280,1019.7,1023.4,3,22.46
15/01/2018,17,1,Winter,2,15,1,2018,0,16.6,13.8,11.3,61,4,280,1019.7,1023.4,3,11.33
15/01/2018,18,1,Winter,2,15,1,2018,0,14.2,12.7,11.4,70,1,240,1021.3,1025.1,3,7.37
15/01/2018,19,1,Winter,2,15,1,2018,0,14.2,12.7,11.4,70,1,240,1021.3,1025.1,3,3.29
15/01/2018,20,0,Winter,2,15,1,2018,0,14.2,12.7,11.4,70,1,240,1021.3,1025.1,3,3.05
15/01/2018,21,0,Winter,2,15,1,2018,0,11.9,11.4,10.8,86,1.5,190,1021.9,1025.7,3,3.02
15/01/2018,22,0,Winter,2,15,1,2018,0,11.9,11.4,10.8,86,1.5,190,1021.9,1025.7,3,3.07
15/01/2018,23,0,Winter,2,15,1,2018,0,11.9,11.4,10.8,86,1.5,190,1021.9,1025.7,3,3.08
16/01/2018,0,0,Winter,3,16,1,2018,0,10.6,10.3,10,91,1.5,170,1021.6,1025.4,2,3.07
16/01/2018,1,0,Winter,3,16,1,2018,0,10.6,10.3,10,91,1.5,170,1021.6,1025.4,2,3.09
16/01/2018,2,0,Winter,3,16,1,2018,0,10.6,10.3,10,91,1.5,170,1021.6,1025.4,2,3.11
16/01/2018,3,0,Winter,3,16,1,2018,0,9.6,9.3,9,95,1,140,1020.9,1024.7,2,3.03
16/01/2018,4,0,Winter,3,16,1,2018,0,9.6,9.3,9,95,1,140,1020.9,1024.7,2,3.1
16/01/2018,5,0,Winter,3,16,1,2018,0,9.6,9.3,9,95,1,140,1020.9,1024.7,2,3
16/01/2018,6,0,Winter,3,16,1,2018,0,11.3,10.3,9.4,90,0.5,90,1021.3,1025.1,5,3.06
16/01/2018,7,1,Winter,3,16,1,2018,0,11.3,10.3,9.4,90,0.5,90,1021.3,1025.1,5,6.46
16/01/2018,8,1,Winter,3,16,1,2018,0,11.3,10.3,9.4,90,0.5,90,1021.3,1025.1,5,20.05
16/01/2018,9,1,Winter,3,16,1,2018,0,17.6,14.2,11.4,62,3,210,1021.1,1024.8,5,31.58
16/01/2018,10,1,Winter,3,16,1,2018,0,17.6,14.2,11.4,62,3,210,1021.1,1024.8,5,31.19
16/01/2018,11,1,Winter,3,16,1,2018,0,17.6,14.2,11.4,62,3,210,1021.1,1024.8,5,27.37
16/01/2018,12,1,Winter,3,16,1,2018,0,18.6,14,9.9,55,2.5,240,1018.1,1021.8,4,25.6
16/01/2018,13,1,Winter,3,16,1,2018,0,18.6,14,9.9,55,2.5,240,1018.1,1021.8,4,30.14
16/01/2018,14,1,Winter,3,16,1,2018,0,18.6,14,9.9,55,2.5,240,1018.1,1021.8,4,29.84
16/01/2018,15,1,Winter,3,16,1,2018,0,16.1,12.8,10,61,2,280,1016.9,1020.6,4,29.08
16/01/2018,16,1,Winter,3,16,1,2018,0,16.1,12.8,10,61,2,280,1016.9,1020.6,4,28.51
16/01/2018,17,1,Winter,3,16,1,2018,0,16.1,12.8,10,61,2,280,1016.9,1020.6,4,24.17
16/01/2018,18,1,Winter,3,16,1,2018,0,13.8,12.4,11.1,64,1,290,1016.8,1020.5,4,16.61
16/01/2018,19,1,Winter,3,16,1,2018,0,13.8,12.4,11.1,64,1,290,1016.8,1020.5,4,8.79
16/01/2018,20,0,Winter,3,16,1,2018,0,13.8,12.4,11.1,64,1,290,1016.8,1020.5,4,3.5
16/01/2018,21,0,Winter,3,16,1,2018,0,11.9,11.3,10.6,85,1,130,1016.1,1019.9,5,1.62
16/01/2018,22,0,Winter,3,16,1,2018,0,11.9,11.3,10.6,85,1,130,1016.1,1019.9,5,1.6
16/01/2018,23,0,Winter,3,16,1,2018,0,11.9,11.3,10.6,85,1,130,1016.1,1019.9,5,1.63
17/01/2018,0,0,Winter,4,17,1,2018,0,11.4,10.9,10.5,88,1.5,140,1014.4,1018.2,6,1.56
17/01/2018,1,0,Winter,4,17,1,2018,0,11.4,10.9,10.5,88,1.5,140,1014.4,1018.2,6,1.65
17/01/2018,2,0,Winter,4,17,1,2018,0,11.4,10.9,10.5,88,1.5,140,1014.4,1018.2,6,1.55
17/01/2018,3,0,Winter,4,17,1,2018,0,10.6,10.2,9.8,86,2.5,180,1013.1,1016.9,2,1.62
17/01/2018,4,0,Winter,4,17,1,2018,0,10.6,10.2,9.8,86,2.5,180,1013.1,1016.9,2,1.59
17/01/2018,5,0,Winter,4,17,1,2018,0,10.6,10.2,9.8,86,2.5,180,1013.1,1016.9,2,1.67
17/01/2018,6,0,Winter,4,17,1,2018,0,11.7,10.9,10.1,82,4.5,180,1013.1,1016.9,7,1.6
17/01/2018,7,1,Winter,4,17,1,2018,0,11.7,10.9,10.1,82,4.5,180,1013.1,1016.9,7,4.58
17/01/2018,8,1,Winter,4,17,1,2018,0,11.7,10.9,10.1,82,4.5,180,1013.1,1016.9,7,14.17
17/01/2018,9,1,Winter,4,17,1,2018,0,11.5,11.5,11.5,90,5.5,180,1013.4,1017.2,6,23.84
17/01/2018,10,1,Winter,4,17,1,2018,0,11.5,11.5,11.5,90,5.5,180,1013.4,1017.2,6,28.5
17/01/2018,11,1,Winter,4,17,1,2018,0,11.5,11.5,11.5,90,5.5,180,1013.4,1017.2,6,30.47
17/01/2018,12,1,Winter,4,17,1,2018,0,13.4,13.2,13.1,76,2.5,190,1011.4,1015.1,7,22.07
17/01/2018,13,1,Winter,4,17,1,2018,0,13.4,13.2,13.1,76,2.5,190,1011.4,1015.1,7,29.88
17/01/2018,14,1,Winter,4,17,1,2018,0,13.4,13.2,13.1,76,2.5,190,1011.4,1015.1,7,27.72
17/01/2018,15,1,Winter,4,17,1,2018,0,14.3,13.8,13.3,92,2.5,140,1011.8,1015.5,5,25.41
17/01/2018,16,1,Winter,4,17,1,2018,0,14.3,13.8,13.3,92,2.5,140,1011.8,1015.5,5,21.2
17/01/2018,17,1,Winter,4,17,1,2018,0,14.3,13.8,13.3,92,2.5,140,1011.8,1015.5,5,18.51
17/01/2018,18,1,Winter,4,17,1,2018,0,13.2,13,12.9,93,2.5,180,1011.9,1015.7,5,10.7
17/01/2018,19,1,Winter,4,17,1,2018,0,13.2,13,12.9,93,2.5,180,1011.9,1015.7,5,6.07
17/01/2018,20,0,Winter,4,17,1,2018,0,13.2,13,12.9,93,2.5,180,1011.9,1015.7,5,3.34
17/01/2018,21,0,Winter,4,17,1,2018,0,12.9,12.8,12.8,90,3.5,180,1011.8,1015.6,6,1.68
17/01/2018,22,0,Winter,4,17,1,2018,0,12.9,12.8,12.8,90,3.5,180,1011.8,1015.6,6,1.6
17/01/2018,23,0,Winter,4,17,1,2018,0,12.9,12.8,12.8,90,3.5,180,1011.8,1015.6,6,1.73
18/01/2018,0,0,Winter,5,18,1,2018,0,13.1,12.9,12.6,93,2,150,1010.8,1014.5,6,1.64
18/01/2018,1,0,Winter,5,18,1,2018,0,13.1,12.9,12.6,93,2,150,1010.8,1014.5,6,1.63
18/01/2018,2,0,Winter,5,18,1,2018,0,13.1,12.9,12.6,93,2,150,1010.8,1014.5,6,1.67
18/01/2018,3,0,Winter,5,18,1,2018,0,12,11,9.9,81,6.5,190,1010,1013.7,2,1.62
18/01/2018,4,0,Winter,5,18,1,2018,0,12,11,9.9,81,6.5,190,1010,1013.7,2,1.59
18/01/2018,5,0,Winter,5,18,1,2018,0,12,11,9.9,81,6.5,190,1010,1013.7,2,1.6
18/01/2018,6,0,Winter,5,18,1,2018,0,12.5,11.1,9.7,73,6.5,180,1010,1013.7,5,1.61
18/01/2018,7,1,Winter,5,18,1,2018,0,12.5,11.1,9.7,73,6.5,180,1010,1013.7,5,1.61
18/01/2018,8,1,Winter,5,18,1,2018,0,12.5,11.1,9.7,73,6.5,180,1010,1013.7,5,18.89
18/01/2018,9,1,Winter,5,18,1,2018,0,17.6,13,8.7,57,7.5,220,1008.5,1012.2,2,26.21
18/01/2018,10,1,Winter,5,18,1,2018,0,17.6,13,8.7,57,7.5,220,1008.5,1012.2,2,30.81
18/01/2018,11,1,Winter,5,18,1,2018,0,17.6,13,8.7,57,7.5,220,1008.5,1012.2,2,27.93
18/01/2018,12,1,Winter,5,18,1,2018,0,18.5,12.8,7.2,50,8.5,230,1004.8,1008.5,3,18.16
18/01/2018,13,1,Winter,5,18,1,2018,0,18.5,12.8,7.2,50,8.5,230,1004.8,1008.5,3,23.41
18/01/2018,14,1,Winter,5,18,1,2018,0,18.5,12.8,7.2,50,8.5,230,1004.8,1008.5,3,27.51
18/01/2018,15,1,Winter,5,18,1,2018,0,17.7,12.6,7.4,52,6.5,200,1002.9,1006.6,0,23.9
18/01/2018,16,1,Winter,5,18,1,2018,0,17.7,12.6,7.4,52,6.5,200,1002.9,1006.6,0,18.7
18/01/2018,17,1,Winter,5,18,1,2018,0,17.7,12.6,7.4,52,6.5,200,1002.9,1006.6,0,11.52
18/01/2018,18,1,Winter,5,18,1,2018,0,16.6,11,4.6,46,7.5,200,1001.3,1005,2,8.45
18/01/2018,19,1,Winter,5,18,1,2018,0,16.6,11,4.6,46,7.5,200,1001.3,1005,2,6.07
18/01/2018,20,0,Winter,5,18,1,2018,0,16.6,11,4.6,46,7.5,200,1001.3,1005,2,2.99
18/01/2018,21,0,Winter,5,18,1,2018,0,12.6,12.2,11.8,85,10.5,280,1000.9,1004.6,7,3.66
18/01/2018,22,0,Winter,5,18,1,2018,0,12.6,12.2,11.8,85,10.5,280,1000.9,1004.6,7,3.53
18/01/2018,23,0,Winter,5,18,1,2018,0,12.6,12.2,11.8,85,10.5,280,1000.9,1004.6,7,3.57
20/01/2018,0,0,Winter,7,20,1,2018,1,14.4,10.7,6.7,63,3.5,270,1016.2,1020,7,3.28
20/01/2018,1,0,Winter,7,20,1,2018,1,14.4,10.7,6.7,63,3.5,270,1016.2,1020,7,3.28
20/01/2018,2,0,Winter,7,20,1,2018,1,14.4,10.7,6.7,63,3.5,270,1016.2,1020,7,3.24
20/01/2018,3,0,Winter,7,20,1,2018,1,10,9,7.8,79,2.5,200,1017,1020.8,6,3.27
20/01/2018,4,0,Winter,7,20,1,2018,1,10,9,7.8,79,2.5,200,1017,1020.8,6,3.22
20/01/2018,5,0,Winter,7,20,1,2018,1,10,9,7.8,79,2.5,200,1017,1020.8,6,3.12
20/01/2018,6,0,Winter,7,20,1,2018,1,10.9,10,9.2,79,4.5,190,1018.7,1022.5,3,3.09
20/01/2018,7,1,Winter,7,20,1,2018,1,10.9,10,9.2,79,4.5,190,1018.7,1022.5,3,2.99
20/01/2018,8,1,Winter,7,20,1,2018,1,10.9,10,9.2,79,4.5,190,1018.7,1022.5,3,2.9
20/01/2018,9,1,Winter,7,20,1,2018,1,15.2,12.5,10.2,64,3.5,190,1019.4,1023.1,3,2.87
20/01/2018,10,1,Winter,7,20,1,2018,1,15.2,12.5,10.2,64,3.5,190,1019.4,1023.1,3,2.83
20/01/2018,11,1,Winter,7,20,1,2018,1,15.2,12.5,10.2,64,3.5,190,1019.4,1023.1,3,2.85
20/01/2018,12,1,Winter,7,20,1,2018,1,16.7,12,7.3,56,1,210,1017.9,1021.6,6,2.86
20/01/2018,13,1,Winter,7,20,1,2018,1,16.7,12,7.3,56,1,210,1017.9,1021.6,6,2.81
20/01/2018,14,1,Winter,7,20,1,2018,1,16.7,12,7.3,56,1,210,1017.9,1021.6,6,2.89
20/01/2018,15,1,Winter,7,20,1,2018,1,14.9,12.1,9.5,62,1.5,250,1018.3,1022,5,2.86
20/01/2018,16,1,Winter,7,20,1,2018,1,14.9,12.1,9.5,62,1.5,250,1018.3,1022,5,2.8
20/01/2018,17,1,Winter,7,20,1,2018,1,14.9,12.1,9.5,62,1.5,250,1018.3,1022,5,2.67
20/01/2018,18,1,Winter,7,20,1,2018,1,10.8,10.1,9.4,84,1.5,120,1019.3,1023.1,0,2.71
20/01/2018,19,1,Winter,7,20,1,2018,1,10.8,10.1,9.4,84,1.5,120,1019.3,1023.1,0,3.49
20/01/2018,20,0,Winter,7,20,1,2018,1,10.8,10.1,9.4,84,1.5,120,1019.3,1023.1,0,3.97
20/01/2018,21,0,Winter,7,20,1,2018,1,9.5,8.9,8.3,88,0.5,60,1018.5,1022.3,0,3.34
20/01/2018,22,0,Winter,7,20,1,2018,1,9.5,8.9,8.3,88,0.5,60,1018.5,1022.3,0,3.29
20/01/2018,23,0,Winter,7,20,1,2018,1,9.5,8.9,8.3,88,0.5,60,1018.5,1022.3,0,3.34
21/01/2018,0,0,Winter,1,21,1,2018,0,7.5,7.4,7.2,93,1,90,1016.7,1020.5,0,3.38
21/01/2018,1,0,Winter,1,21,1,2018,0,7.5,7.4,7.2,93,1,90,1016.7,1020.5,0,3.38
21/01/2018,2,0,Winter,1,21,1,2018,0,7.5,7.4,7.2,93,1,90,1016.7,1020.5,0,3.38
